1 [[1, 1], [1, 1]]
4531 [[0, 0], [0, 1]]
4532 [[0, 0], [0, 0]]
4533 [[0, 1], [0, 1]]
4534 [[0, 0], [0, 0]]
4535 [[0, 0], [0, 0]]
4536 [[0, 0], [0, 0]]
4537 [[0, 1], [0, 1]]
4538 [[0, 0], [0, 0]]
4539 [[0, 0], [0, 0]]
4540 [[0, 0], [0, 0]]
4541 [[0, 1], [1, 1]]
4542 [[0, 0], [0, 0]]
4543 [[0, 0], [0, 0]]
4544 [[0, 1], [1, 1]]
4545 [[0, 0], [0, 0]]
4546 [[0, 1], [0, 1]]
4547 [[0, 0], [0, 0]]
4548 [[1, 1], [1, 1]]
4549 [[0, 0], [0, 0]]
4550 [[0, 1], [0, 1]]
4551 [[0, 0], [0, 0]]
4552 [[0, 0], [0, 0]]
4553 [[0, 0], [0, 0]]
4554 [[0, 1], [0, 1]]
4555 [[0, 0], [0, 0]]
4556 [[1, 1], [1, 1]]
4557 [[0, 0], [0, 0]]
4558 [[0, 0], [0, 0]]
4559 [[0, 1], [0, 1]]
4560 [[0, 0], [0, 0]]
4561 [[0, 0], [0, 0]]
4562 [[0, 0], [0, 0]]
4563 [[0, 0], [0, 0]]
4564 [[0, 1], [0, 1]]
4565 [[0, 0], [0, 0]]
4566 [[0, 0], [0, 0]]
4567 [[0, 0], [0, 0]]
4568 [[0, 0], [0, 0]]
4569 [[0, 1], [0, 1]]
4570 [[0, 0], [0, 0]]
4571 [[0, 0], [0, 0]]
4572 [[0, 0], [0, 0]]
4573 [[0, 0], [0, 0]]
4574 [[0, 1], [0, 1]]
4575 [[0, 0], [0, 0]]
4576 [[0, 0], [0, 0]]
4577 [[0, 0], [0, 0]]
4578 [[0, 0], [0, 0]]
4579 [[0, 1], [0, 1]]
4580 [[0, 0], [0, 0]]
4581 [[0, 0], [0, 0]]
4582 [[0, 0], [0, 0]]
4583 [[0, 0], [1, 1]]
4584 [[0, 0], [1, 0]]
4585 [[0, 0], [1, 1]]
4586 [[0, 0], [0, 0]]
4587 [[0, 0], [0, 0]]
4588 [[0, 0], [1, 0]]
4589 [[0, 0], [0, 0]]
4590 [[0, 1], [0, 1]]
4591 [[0, 0], [0, 0]]
4592 [[0, 0], [0, 0]]
4593 [[0, 0], [0, 0]]
4594 [[0, 0], [1, 0]]
4595 [[0, 0], [0, 0]]
4596 [[0, 0], [0, 0]]
4597 [[0, 0], [1, 1]]
4598 [[0, 1], [1, 1]]
4599 [[0, 0], [0, 1]]
4600 [[0, 0], [1, 1]]
4601 [[0, 0], [1, 1]]
4602 [[1, 0], [1, 0]]
4603 [[0, 0], [1, 1]]
4604 [[0, 0], [1, 1]]
4605 [[0, 1], [1, 1]]
4606 [[0, 1], [1, 1]]
4607 [[0, 0], [0, 0]]
4608 [[0, 0], [0, 1]]
4609 [[0, 0], [0, 0]]
4610 [[0, 0], [0, 0]]
4611 [[0, 1], [0, 0]]
4612 [[1, 1], [1, 1]]
4613 [[0, 0], [0, 0]]
4614 [[0, 0], [0, 0]]
4615 [[0, 0], [0, 0]]
4616 [[0, 0], [1, 0]]
4617 [[0, 0], [0, 0]]
4618 [[0, 0], [0, 0]]
4619 [[0, 1], [0, 1]]
4620 [[1, 0], [1, 1]]
4621 [[0, 0], [0, 0]]
4622 [[0, 1], [0, 1]]
4623 [[0, 0], [0, 0]]
4624 [[0, 0], [0, 0]]
4625 [[0, 0], [0, 0]]
4626 [[0, 0], [1, 0]]
4627 [[0, 0], [0, 0]]
4628 [[0, 0], [0, 0]]
4629 [[0, 0], [1, 1]]
4630 [[0, 0], [1, 1]]
4631 [[0, 0], [1, 1]]
4632 [[0, 0], [0, 0]]
4633 [[0, 0], [1, 1]]
4634 [[0, 0], [0, 0]]
4635 [[1, 0], [1, 0]]
4636 [[0, 0], [1, 0]]
4637 [[0, 0], [0, 0]]
4638 [[0, 0], [0, 0]]
4639 [[0, 0], [1, 0]]
4640 [[0, 0], [0, 0]]
4641 [[0, 0], [0, 0]]
4642 [[1, 0], [1, 0]]
4643 [[0, 0], [0, 0]]
4644 [[0, 0], [0, 0]]
4645 [[0, 0], [0, 0]]
4646 [[0, 0], [0, 0]]
4647 [[0, 1], [1, 0]]
4648 [[0, 0], [0, 0]]
4649 [[0, 0], [0, 0]]
4650 [[0, 0], [0, 0]]
4651 [[0, 0], [1, 0]]
4652 [[0, 0], [0, 0]]
4653 [[0, 0], [0, 0]]
4654 [[0, 0], [1, 1]]
4655 [[0, 0], [1, 1]]
4656 [[0, 0], [0, 0]]
4657 [[0, 0], [1, 1]]
4658 [[0, 0], [0, 1]]
4659 [[0, 0], [0, 0]]
4660 [[0, 0], [0, 0]]
4661 [[0, 0], [0, 0]]
4662 [[0, 0], [0, 0]]
4663 [[0, 0], [0, 0]]
4664 [[0, 0], [0, 0]]
4665 [[0, 0], [0, 0]]
4666 [[0, 0], [0, 0]]
4667 [[0, 0], [0, 0]]
4668 [[0, 0], [0, 0]]
4669 [[0, 0], [0, 0]]
4670 [[0, 0], [0, 0]]
4671 [[0, 0], [0, 0]]
4672 [[0, 0], [0, 0]]
4673 [[0, 0], [1, 0]]
4674 [[0, 0], [1, 1]]
4675 [[0, 0], [0, 0]]
4676 [[0, 0], [1, 1]]
4677 [[0, 0], [0, 0]]
4678 [[0, 0], [0, 0]]
4679 [[0, 0], [0, 0]]
4680 [[0, 0], [0, 0]]
4681 [[0, 0], [0, 0]]
4682 [[0, 0], [0, 0]]
4683 [[0, 0], [0, 0]]
4684 [[0, 0], [0, 0]]
4685 [[0, 0], [0, 0]]
4686 [[0, 0], [0, 0]]
4687 [[0, 0], [0, 0]]
4688 [[0, 0], [0, 0]]
4689 [[0, 0], [0, 0]]
4690 [[0, 0], [0, 0]]
4691 [[0, 0], [0, 0]]
4692 [[0, 0], [0, 0]]
4693 [[0, 0], [0, 0]]
4694 [[0, 0], [0, 0]]
